"Colegio ID","Colegio Owner","Colegio Owner ID","Colegio Name",Phone,Website,"Created By","Created by ID","Modified By","Modified by ID","Created Time","Modified Time",Description,Currency,"Exchange Rate","Last Activity Time",Calle,Ciudades,Estados,Colonia,"Matrícula Kinder","Matrícula Primaria","Matrícula Secundaria","fuente del colegio","Costos Colegiatura Secundaria","Costos Colegiatura Primaria","Costo de Materiales Primaria","Costo de Materiales Secundaria","Contrato Actual Kinder","Costos Colegiatura Kinder","Costo de Materiales Kinder","Código Postal","Otro Teléfono",Zona,"Matrícula Total",Campañas,Número,"Knotion code",Tag,"Tiene Secundaria","Tiene Primaria","Tiene Kinder","Pertence a un grupo","A qué grupo pertenece","Estatus Colegio","Idioma Kinder Español","Idioma Kinder Inglés","Fecha vencimiento contrato Kinder","Kinder Horas de Inglés a la Semana","Costo Inscripción Primaria","Costo Inscripción Secundaria","Costo Inscripción Kinder","Información General Costos","Fecha Última Investigación","Contrato Actual Primaria","Idioma Primaria Inglés","Fecha Vencimiento Contrato Primaria","Primaria Horas de Inglés a la Semana","Idioma Primaria Español","Fecha Vencimiento Contrato Secundaria","Idioma Secundaria Inglés","Idioma Secundaria Español","Secundaria Horas de Inglés a la Semana","Información General Académica","Contrato Actual Secundaria","Estructura Propietaria","Estructura Operativa","Nivel de Instalaciones","Descripción de Instalaciones","Maestro hace uso de dispositivo electrónico","Alumno hace uso de dispositivo electrónico","Propietario de dispositivo","Tipo de dispositivo Primaria","Costo de arrendamiento","Tipo de dispositivo Secundaria","Tipo de dispositivo Kinder","Información General","Plataformas Kinder","Programas Kinder","Costos Plataformas Kinder","Costos Programas Kinder","Costos Libretas Kinder","Costos Plataformas Primaria","Plataformas Primaria","Costos Certificaciones Primaria","Certificaciones Primaria","Costos Programas Primaria","Programas Primaria","Costos Libretas Primaria","Costo Libretas Secundaria","Costos Certificaciones Secundaria","Costos Plataformas Secundaria","Costos Programas Secundaria","Programas Secundaria","Plataformas Secundaria","Certificaciones Secundaria","Problemas a resolver en colegio","Proceso de toma de decisiones Kinder","Proceso de toma de decisiones Primaria","Proceso de toma de decisiones Secundaria","Todos los niveles","Referenciado por","Uso de Libretas Kinder","Uso de Libretas Secundaria","Uso de Libretas Primaria","Razones por las que Califica siguiente campaña","Razones por las que se Descarta","Origen del Colegio","Fecha de evento",País,"Facebook Link","Google maps link","Primera campaña","Fecha no califica","Fecha primera visita LH","Fecha siguiente campaña","Fecha descartado","Razones por las que no califica","Fecha contacto inicial","Fecha de integración a Campaña","Fecha en que se convirtió","Razones por las que no se renueva el contrato","Razones por las que se interrumpe un contrato","Categoría del colegio","Nombre Contacto Secundario","Correo electrónico Contacto Secundario","Cargo Contacto Secundario","Extensión Contacto Secundario","Teléfono Contacto Secundario","Fecha de creación del PC","Fecha pc",Otros,"Colegio IB","Nivel de inglés Kinder","Nivel de inglés primaria","Nivel de inglés Secundaria","Historial de campañas trabajadas","Nivel Socioeconómico","Porcentaje de compatibilidad","Tiene Niveles Libres?","Clase AMAI",Territories
zcrm_1670006000024520632,"Hisami Tapia",zcrm_1670006000014454004,"Maple College","844 485 1748",http://maplesaltillo.com/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:24","2020-01-17 16:18:45",,MXN,1.000000000,"2020-01-17 16:18:45","José Figueroa Siller",Saltillo-44,"Coahuila de Zaragoza","San Isidro Amp",108,212,45,"Investigación en Internet",4100,3800,6100,6400,"NO TIENE",3450,5100,25254,,Norte,365,,156,,,true,true,true,2019-2020,,"En seguimiento",false,false,,20,8525,8800,7975,"El costo de materiales incluye libros y libretas, todo es proporcionado por el colegio.

Seguro escolar $450 (cada uno)
Cuota de eventos $2,100 (cada uno)
Desayuno kinder $3,300 (anual) es obligatorio porque cuidan que los niños no sientan diferencias entre lo que comen unos y otros.",2019-07-19,"NO TIENE",false,,15,false,,false,false,8,,"NO TIENE","Accionistas híbrido","Director General;Directores de niveles (K,P,S);Director Administrativo",Medio,"No parecen muy grandes, tienen grupos reducidos, lo poco que se ven en FB muestra salones con cañones.",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/MapleSaltillo/,https://www.google.com/maps/search/?api=1&query=Maple%20College%20José%20Figueroa%20Siller,,,,,,,,2019-07-19,,,,A,"Armando Covarrubias",administracion@maplesaltillo.com,"Director Administrativo",,,,,"Cecilia Trujillo - Fundadora
cecytrujillo77@hotmail.com",,,,,,Alto,100,false,D+,
zcrm_1670006000024520656,"Hisami Tapia",zcrm_1670006000014454004,"Instituto Othli S.C.",,http://othli.mx/index.php/welcome/show/welcome,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:24","2020-01-17 16:18:46",,MXN,1.000000000,"2020-01-17 16:18:46","José Galindo",Saltillo-44,"Coahuila de Zaragoza","La Aurora",51,120,60,"Investigación en Internet",4490,4200,2800,4800,"NO TIENE",3390,0,25298,"844 431 10 81",Norte,231,,A,,,true,true,true,2019-2020,"Red Solare","En seguimiento",false,false,,7,8050,8050,4778,"Anualidad Kinder: $3,432
Anualidad P, S: $5,054
para todos los niveles incluye  el seguro de accidentes escolares, eventos especiales , material didáctico y deportivo",2019-07-22,"NO TIENE",false,,7,false,,false,false,7,"No se les permite usar tecnología","NO TIENE",,"Director General",Medio,"Muchas áreas verdes, le dan mucha importancia a la educación del medio ambiente. No involucran nada de tecnología.",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/othli.mx/,https://www.google.com/maps/search/?api=1&query=Instituto%20Othli%20S.C.%20José%20Galindo,,,,,,,,2019-07-22,,,,B,"Lic. Lucía Chávez Nava",admin1@othli.mx,Administración,,,,,,,,,,,"Medio Alto",100,false,AB,
zcrm_1670006000024520681,"Beatriz Fernandez",zcrm_1670006000008315002,"Instituto Benavente","998 884 4626",http://institutobenaventeqro.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:24","2020-01-17 16:18:46",,MXN,1.000000000,"2020-01-17 16:18:46",Mojarra,Cancún-460,"Quintana Roo","Avenida Nader",60,120,60,"Investigación en Internet",2390,2290,4950,4450,"NO TIENE",,,77500,"998 892 71 43",Sur,240,,3,,,true,true,true,2019-2020,,"En seguimiento",false,false,,10,4050,4150,,"En ambos niveles 25 alumnos máximo con un grupo por grado 
Adicional se paga material escolar:
P: $1,754
S: $1,725 
Se incluyen cuadernillos y regletas",2019-07-22,"NO TIENE",false,,15,false,,false,false,10,"primaria bilingüe 50-50 
secundaria 2 horas diarias de inglés","NO TIENE","Accionistas que operan el negocio","Director General;Directores de niveles (K,P,S)",Medio,"Desde 1978.
Colegio mediano  sencillo pero en  óptimas condiciones.
Cuentan con canchas para diferentes deportes.
Alberca propia.",No,No,,,,,,"Los cuadernos se compran por fuera 
Llevan computación y educación física en los dos niveles.",,,,,,,,,,0,Música,,,,,0,Música,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/InstitutoBenavente/,https://www.google.com/maps/search/?api=1&query=Instituto%20Benavente%20Mojarra,,,,,,,2019-08-20,2019-07-22,,,,C,Abril,,Recepción,,"442 298 0485",,,"Edgar Izquierdo Murillo hijo de la dueña.",,,,,,Medio,92.5,false,D+,
zcrm_1670006000024520705,"Beatriz Fernandez",zcrm_1670006000008315002,"Instituto Franco Americano IFA","998 267 9115",,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:25","2020-01-17 16:18:47",,MXN,1.000000000,"2020-01-17 16:18:47","Paseo del Olmo Sm 313 Mz 129 Lt 5,",Cancún-460,"Quintana Roo","Floresta,",40,60,40,"Investigación en Internet",4100,3980,3466,4298,"NO TIENE",3800,960,77560,,Sur,140,,313,,,true,true,true,2019-2020,,"En seguimiento",false,false,,6,7500,7500,7500,"Grupos máximo de 15 niños.",2019-07-22,"NO TIENE",false,,6,false,,false,false,6,,"NO TIENE","Accionistas que operan el negocio","Director General;Directores de niveles (K,P,S)",Bajo,"Casa grande adaptada.
Pequeño.
Sencillo en buenas condiciones.",No,No,,,,,,"Natación, básquetbol, yoga, música, hip.hop, ballet, fútbol,",,Música,,0,0,,,,,0,Música,0,0,,,0,Música,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/IFACANCUN,"https://www.google.com/maps/search/?api=1&query=Instituto%20Franco%20Americano%20IFA%20Paseo%20del%20Olmo%20Sm%20313%20Mz%20129%20Lt%205,",,,,,,,2019-09-04,2019-07-22,,,,B,You,,Recepción,,,,,"Isabel Toca
liz-toca@hotmail.com
miercoles 11",,,,,,Alto,100,false,C-,
zcrm_1670006000024520730,"Diana Vega",zcrm_1670006000005343005,"Centro Educativo Itzamná","(998) 884 00 19",http://itzamna.edu.mx/cuotas/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:25","2020-01-17 16:18:47",,MXN,1.000000000,"2020-01-17 16:18:47","Punta Yoquen retorno",Cancún-460,"Quintana Roo","Lote central",60,120,60,"Investigación en Internet",4000,3800,5810,6650,"NO TIENE",3500,1800,77509,,Sur,240,,24,,,true,true,true,2019-2020,,"En seguimiento",false,false,,5,4500,4900,4300,"Confirmar matrícula.
Kinder es Montessori.",2019-07-22,UNO,true,,10,true,,true,true,10,,UNO,"Accionistas que operan el negocio","Director General;Directores de niveles (K,P,S)",Medio,"Colegio mediano, sencillo pero en óptimas condiciones.",Sí,"1 a 1",Colegio,Ipad,0,Ipad,,"KINDER
Montessori

Inglés, francés, música y natación",,Música;Artes,,0,0,,,0,Inglés,,Música,0,0,0,,,,,Inglés,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/itzamna1975/,https://www.google.com/maps/search/?api=1&query=Centro%20Educativo%20Itzamná%20Punta%20Yoquen%20retorno,,,,,,,,2019-07-22,,,,B,,,,,,,,,,,,,,"Medio Alto",100,false,C-,
zcrm_1670006000024520754,"Beatriz Fernandez",zcrm_1670006000008315002,"Colegio ILAT","998 898 8182",http://ilat.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:25","2020-01-17 16:18:48",,MXN,1.000000000,"2020-01-20 13:04:28","Avenida de las Torres",Cancún-460,"Quintana Roo",Quetzales,46,150,75,"Investigación en Internet",2699,2699,3199,3799,OTRO,2699,2199,77500,"998 402 1718",Sur,271,,523,,,true,true,true,,,"En seguimiento",false,false,,5,7299,7299,7299,"$4250---promoción inscripción.
30*
k--16
p--25
s--25
Santillana Compartir- español /inglés",2019-09-24,OTRO,false,,10,false,,false,false,10,,OTRO,,,Medio,"25 años
Clima",,,,,,,,"Natación-Kinder
Arte , en los 3 niveles
Tenis- secundaria
Certificacion Cambridge a partir de 3ero de primaria.",,Artes,,0,,,,0,Inglés,0,Artes,,,0,,0,Artes,,Inglés,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/colegioilatoficial/,https://www.google.com/maps/search/?api=1&query=Colegio%20ILAT%20Avenida%20de%20las%20Torres,,,,,,,,2019-07-22,,,,B,,,,,,,,,,,,,,Alto,100,false,AB,
zcrm_1670006000024520778,"Jorge Duran",zcrm_1670006000013628007,"Colegio El Álamo","502 2480 5504",http://www.colegioelalamo.com/nosotros.php,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:26","2020-01-17 16:18:48",,MXN,1.000000000,"2020-01-17 16:18:48","1ra Av. 0-75 , zona 6 San Miguel Petapa",,,"Colonia Los Álamos",,,,,,,,,,,,,,,0,,,,,true,true,true,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,"SANTILLANA COMPARTIR",,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,,,Guatemala,https://www.facebook.com/colegioelalamo?fref=ts,"https://www.google.com/maps/search/?api=1&query=Colegio%20El%20Álamo%201ra%20Av.%200-75%20,%20zona%206%20San%20Miguel%20Petapa",,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,false,D+,
zcrm_1670006000024520802,"Luis Alejandro Murillo",zcrm_1670006000016378001,"The Wingate school Huixquilucan","55 8288 0982",https://www.wingate.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:26","2020-01-17 16:18:49",,MXN,1.000000000,"2020-01-17 16:18:49","Carr Río Hondo- Huixquilican",Huixquilucan-282,"Estado de México","Col. el Mirador (San Bartolomé Coatepec)",,,,,14000,12000,9000,9000,,11000,9000,,,Metropolitana,0,,"Km 14+250",,,true,true,true,,,"No califica",true,true,,,40000,40000,40000,,2019-07-22,,true,,,true,,true,true,,"Primer año de secundaria ciclo 19/20, Programa IPC en primaria, 'Programa EYFS en kinder,  Certificación Cambridge.",,,,,,,,,,,,,"Programa IPC en primaria, 'Programa EYFS en kinder,  Certificación Cambridge.",,,,,,,,,Inglés,,,,,,,,,,Inglés,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/WingateSchoolMX/,https://www.google.com/maps/search/?api=1&query=The%20Wingate%20school%20Huixquilucan%20Carr%20Río%20Hondo-%20Huixquilican,,2019-11-05,,,,"Sistema educativo incompatible",2019-10-03,2019-07-22,,,,A,,,,,,,,,,,,,,Alto,100,false,AB,
zcrm_1670006000024520823,"Beatriz Fernandez",zcrm_1670006000008315002,"Centro Educativo Manantial","998 880 6367",http://centroeducativomanantial.edu.mx/680113_Inicio.html,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:26","2020-01-17 16:18:50",,MXN,1.000000000,"2020-01-17 16:18:50","Av. Rojo Gómez Kabah",Cancún-460,"Quintana Roo","Las Palmas",40,110,60,"Investigación en Internet",2400,2300,5185,1800,AMCO,2100,3830,77506,,Sur,210,,43,,,true,true,true,2019-2020,,"En seguimiento",true,true,,10,4900,4900,4900,"k-15*1
p20*1
s25*1",2019-07-23,AMCO,true,,15,true,,true,false,10,,AMCO,"Accionistas que operan el negocio","Director General;Directores de niveles (K,P,S);Director Administrativo",Medio,"El colegio se ve pequeño, sencillo, cuenta con lo básico.
Proyector en los salones.",Sí,No,,,,,,,,,,,0,,,,,0,Artes,0,0,,,0,Robótica;Artes,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/ColegioManantial/,https://www.google.com/maps/search/?api=1&query=Centro%20Educativo%20Manantial%20Av.%20Rojo%20Gómez%20Kabah,,,,,,,,2019-07-22,,,,C,,,,,,,,,,,,,,"Medio Alto",100,false,AB,
zcrm_1670006000024520847,"Mariana Hernández Pacheco",zcrm_1670006000011776020,"Instituto Villa Educare","477 771 8745",http://www.villaeducare.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:27","2020-01-17 16:18:50",,MXN,1.000000000,"2020-01-17 16:18:50","Blvd. José Ma. Morelos",Leon-137,Guanajuato,"Santa Catalina",30,96,51,"Investigación en Internet",3780,3150,1500,1900,"NO TIENE",2550,0,37278,,Centro,177,,3550,,,true,true,true,2019-2020,,"En seguimiento",false,false,,5,7250,9200,6450,"kinder 20 alumnos máximo con un grupo por grado (10-14)
primaria 26 alumnos máximo con un grupo por grado (16-19)
secundaria 25 alumnos máximo con un grupo por grado (17-21)
Adicional pago de cuota de padres por alumno $300",2019-07-19,"NO TIENE",false,,5,false,,false,false,5,"Una hora diaria de inglés","NO TIENE",,,Medio,"instalaciones medianas, patio, auditorio, salones tradicionales",No,No,,,,,,"En los 3 niveles llevan computación y educación física. 
Primaria y secundaria se apoya con certificación pero no la ofrece el colegio.",,Música;Artes,,0,,,,,,0,Música;Artes,,,,,0,Música,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/pages/category/Elementary-School/Villa-Educare-213266265380929/,https://www.google.com/maps/search/?api=1&query=Instituto%20Villa%20Educare%20Blvd.%20José%20Ma.%20Morelos,,,,,,,2019-08-21,2019-07-22,,,,B,,,,,,,,,,,,,,"Medio Alto",100,false,D+,
zcrm_1670006000024520871,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Venecia","644 432 2463",https://www.colegiovenecia.com/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:27","2020-01-17 16:18:51",,MXN,1.000000000,"2020-01-17 16:18:51",Londres,"Ciudad Obregón-517",Sonora,"Vista Bella",88,216,,"Investigación en Internet",,2050,4500,,"NO TIENE",1740,3500,85130,,Norte,304,,2046,,,false,true,true,2019-2020,,"Siguiente Campaña",false,false,,10,4000,,3000,"El costo de los materiales de Primaria incluye papelería",2019-06-18,"NO TIENE",false,,15,false,,false,false,,,,,"Director General",Medio,"Instalaciones diferentes para primaria y kinder, están a 250m de distancia uno de otro. Ambos lucen por fuera como casas grandes adaptadas.",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Sin interés",,"Nuevo para Knotion",,México,https://www.facebook.com/ColegioVeneciaBilingue/,https://www.google.com/maps/search/?api=1&query=Colegio%20Venecia%20Londres,,,,2020-01-16,,,,2019-07-23,,,,C,,,,,,,,colegiovenecia@hotmail.com,,,,,,Medio,87.5,false,NaN,
zcrm_1670006000024520895,"Gerardo Medel",zcrm_1670006000013628020,"Instituto Washington","55 5562-1922",https://instituto-washington.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:27","2020-01-17 16:18:51",,MXN,1.000000000,"2020-01-17 16:18:51","Saturnino Herrán",Naucalpan-284,"Estado de México","Circuito Pintores",50,120,65,"Investigación en Internet",4900,4400,3500,3500,,3340,3500,53100,,Metropolitana,235,,31,,,true,true,true,2019-2020,,"Siguiente Campaña",true,true,,5,4500,5100,3100,"Adicional se paga cuota anual de mantenimiento 1100.

Talleres se pagan adicional.

Costo de materiales es aporx. pero es lo menos que se puede gastar",2019-07-23,,true,,16,true,,true,true,16,"Sistema Bilingüe, tienen  iniciación al francés, talleres de nutrición, cocina y teatro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Incapacidad para generar oportunidad",,"Nuevo para Knotion",,México,https://www.facebook.com/yosoyinstitutowashingtonsatelite/,https://www.google.com/maps/search/?api=1&query=Instituto%20Washington%20Saturnino%20Herrán,,,,2019-10-28,,,2019-09-23,2019-07-23,,,,B,"Eduardo Soto",institutowashington@yahoo.com.mx,Director,,,,,,,,,,,"Medio Alto",100,false,C,
zcrm_1670006000024520920,"Luis Alejandro Murillo",zcrm_1670006000016378001,"Instituto Fernando Montes de Oca",,http://ifmo.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:28","2020-01-17 16:18:52",,MXN,1.000000000,"2020-01-17 16:18:52",Ahuehuetes,Naucalpan-284,"Estado de México","Lomas de San Mateo",40,150,70,"Investigación en Internet",2850,2350,2895,4620,,2150,850,53220,,Metropolitana,260,,39,,,true,true,true,,,"En seguimiento",true,true,,,3600,3900,3100,"El costo de materiales incluye libretas institucionales",2019-07-23,,true,,8,true,,true,true,5,"Solo llevan la materia, no son bilingües.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,,https://www.google.com/maps/search/?api=1&query=Instituto%20Fernando%20Montes%20de%20Oca%20Ahuehuetes,,,,,,,,2019-07-23,,,,C,,,,,,,,,,,,,,Medio,87.5,false,C-,
zcrm_1670006000024520942,"Diana Vega",zcrm_1670006000005343005,"Instituto Maud Mannoni","442 212 3108",http://www.maudmannoni.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:28","2020-01-17 16:18:53",,MXN,1.000000000,"2020-01-17 16:18:53",Nogal,Queretaro-453,Querétaro,Arboledas,56,98,,"Investigación en Internet",,4500,1700,,"NO TIENE",3600,1720,76140,,Centro,154,,213,,,false,true,true,2019-2020,,"En seguimiento",false,false,,5,9500,,8500,"kinder 20 alumnos máximo con un grupo por grado solo en segundo hay dos 
primaria 22 alumnos máximo con un grupo por grado excepto segundo tiene dos.",2019-07-22,"NO TIENE",false,,5,false,,false,false,,"Una hora diaria de inglés",,,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica",Medio,"instalaciones medianas, tradicionales, patio, cancha, áreas verdes, salones tradicionales.",No,No,,,,,,"Cuentan con talleres vespertinos, ejercicio multifuncional, taekwondo, batería, deportes, ballet, ludoteca por los sábados.
En horario de clases también llevan educación ambiental (ecología)",,Emociones;Música,,0,,,,2200,Inglés,0,Emociones;Música,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/MaudMannoniQro/,https://www.google.com/maps/search/?api=1&query=Instituto%20Maud%20Mannoni%20Nogal,,,,,,,,2019-07-23,,,,A,,,,,,,,,,,,,,"Medio Alto",100,false,D+,
zcrm_1670006000024520966,"Diana Vega",zcrm_1670006000005343005,"Colegio Americano","442 215 6717",,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:28","2020-01-17 16:18:53",,MXN,1.000000000,"2020-01-17 16:18:53","Hacienda del Mesón",Queretaro-453,Querétaro,"Mansiones del Valle",,108,,"Investigación en Internet",,3220,0,,,,,76090,,Centro,108,,50,,,false,true,false,2019-2020,,"En seguimiento",false,false,,,8500,,,"Inscripción incluye seguro accidentes, seguro orfandad y libros 
de los libros son aproximadamente $3,800-$4,200
son 25 alumnos máximo con un grupo por grado, casi todos tienen entre 18 y 22",2019-07-22,"NO TIENE",false,,15,false,,false,false,,"Bilingüe 50-50",,,"Director General;Coordinadores de área Académica",Medio,"escuela pequeña, patio, salones tradionales",No,No,,,,,,"Llevan danza, valores, educación física y computación",,,,,,,,,,0,Música,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Knotion",,México,https://www.facebook.com/COLEGIOAMERICANOQRO/,https://www.google.com/maps/search/?api=1&query=Colegio%20Americano%20Hacienda%20del%20Mesón,,,,,,,,2019-07-23,,,,C,,,,,,,,,,,,,,Bajo,70,false,AB,
zcrm_1670006000024521103,"Maria Fernanda Martinez",zcrm_1670006000003827063,"Bilder Secundaria",,,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:39","2020-01-17 16:18:54",,MXN,1.000000000,"2020-01-17 16:18:54",,"Álvaro Obregón-740","Ciudad de México",,,,40,,,,,,,,,78000,,Metropolitana,40,,,,,false,false,false,2019-2020,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,,https://www.google.com/maps/search/?api=1&query=Bilder%20Secundaria,,,,,,,2019-06-03,2019-06-03,,,,B,,,,,,,,,,,,,,,32.5,false,AB,
zcrm_1670006000024521123,"Jorge Duran",zcrm_1670006000013628007,"Colegio IMB-PC Naranjo","502 2302 7400",http://imb-pc.net/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:39","2020-01-17 16:18:54",,MXN,1.000000000,"2020-01-17 16:18:54","Blvd. Naranjo, 7a. Calle 25-55 Zona 4 Mixco",,,,,,,"Investigación en Internet",,,,,,,,,,,0,,,,,true,true,true,,,"En seguimiento",false,false,,,,,,,,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,,,Guatemala,,"https://www.google.com/maps/search/?api=1&query=Colegio%20IMB-PC%20Naranjo%20Blvd.%20Naranjo,%207a.%20Calle%2025-55%20Zona%204%20Mixco",,,,,,,,,,,,C,,,,,,,,,,,,,,,32.5,false,C-,
zcrm_1670006000024521144,"Alicia Roman",zcrm_1670006000005343046,"Colegio María Villalobos Revilla","449 912 4789",https://www.mariavillalobos.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:40","2020-01-17 16:18:55",,MXN,1.000000000,"2020-01-17 16:18:55","Valle de Guadalupe",Aguascalientes-6,Aguascalientes,"Valle de Santa Teresa",60,240,120,"Investigación en Internet",3570,2985,3950,3115,"NO TIENE",2580,2725,20115,,Occidente,420,,601,,,true,true,true,,,"Siguiente Campaña",false,false,,10,4650,4950,3050,"Cupo de 25x2 en P y S 
Cupo de 25x1 en K",,"NO TIENE",false,,12,false,,false,false,5,"K y P 50/50 
S una hora diaria y se maneja por cuatro niveles","NO TIENE",,,Medio,"Instalaciones tamaño mediano, instalaciones cuidadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Sin interés",,"Nuevo para Knotion",,México,https://www.facebook.com/pages/category/Private-School/Colegio-Mar%C3%ADa-Villalobos-Revilla-275410632215/,https://www.google.com/maps/search/?api=1&query=Colegio%20María%20Villalobos%20Revilla%20Valle%20de%20Guadalupe,,,,2019-11-20,,,2019-09-18,2019-07-24,,,,C,,,,,,,,,,,,,,"Medio Alto",100,false,C,
zcrm_1670006000024521168,"Alicia Roman",zcrm_1670006000005343046,"Clearview Academy","331 085 5886",https://clearviewmexico.com/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-25 12:32:40","2020-01-17 16:18:56","Este mensaje está en página de facebook. ""es una institución educativa que no opera bajo los auspicios de la Secretaría de Educación Pública de México.""

En Clearview nos especializamos en una nueva forma de educación en México. Proveemos a nuestros estudiantes de herramientas para el desarrollo personal y el cumplimiento de sus aspiraciones de forma integral. Lo hacemos a través de experiencias y retos con tecnología actual y real, no con exámenes y calificaciones. Un alumno de Clearview sale preparado para una vida feliz y plena. Buscamos personas que sean felices al aprender y que el aprendizaje les haga felices.",MXN,1.000000000,"2020-01-17 16:18:56","Francisco I. Madero",Zapopan-219,Jalisco,Jocotán,60,120,60,"Investigación en Internet",5500,5500,500,,"NO TIENE",5500,,,"33 2538 4593",Occidente,240,,6145,,,true,true,true,2019-2020,,"Siguiente Campaña",false,false,,5,5500,5500,5500,,2019-07-25,"NO TIENE",false,,5,false,,false,false,5,"En FB hay un comentario que indica que no están alineados a la SEP. 
Están a favor del uso de tecnología, fomentan creatividad, trabajo colaborativo","NO TIENE",,,Medio,"Se ven amplias pero no se aprecia el interior.",,,,,,,,,,,,,,,Robótica,,,,,,,,,,,Robótica,,,,,,,,false,false,false,"Sin interés",,"Nuevo para Knotion",,México,https://www.facebook.com/clearviewmex,https://www.google.com/maps/search/?api=1&query=Clearview%20Academy%20Francisco%20I.%20Madero,,,,2019-11-25,,,,2019-07-24,,,,B,,,,,,,,,,,,,,Medio,100,false,AB,
